Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"0.99400
";"0.93000
";"0.34500
";"0.16900
";"1.05100
";"1.38200
";"0.99000
";"0.85200
";"0.98000
";"0.84100
";"0.99000
";"1.08400
";"0.93800
";"0.92500
"
"1.15600
";"0.26700
";"0.48800
";"1.45400
";"1.22400
";"1.30000
";"1.14500
";"0.28500
";"1.15300
";"1.19800
";"1.15300
";"0.29100
";"1.14300
";"1.08000
"
"1.19800
";"0.96400
";"0.47600
";"0.11300
";"1.29200
";"1.41800
";"1.20800
";"0.91500
";"1.22400
";"0.85500
";"1.20800
";"1.03100
";"1.21300
";"0.99900
"
"1.04200
";"1.15500
";"0.33700
";"0.11600
";"1.09300
";"1.19200
";"1.05700
";"1.01300
";"1.04700
";"0.93000
";"1.02300
";"0.63200
";"1.05000
";"0.70600
"
"1.05100
";"1.29600
";"0.38400
";"0.13200
";"1.07900
";"1.22300
";"1.05800
";"1.13600
";"1.05000
";"0.92100
";"1.04500
";"0.73400
";"1.01500
";"0.70200
"
"0.92200
";"1.30900
";"0.29400
";"0.42000
";"0.96700
";"1.27100
";"0.91900
";"1.11200
";"0.91800
";"1.08300
";"0.88600
";"1.00700
";"0.90200
";"1.02200
"
"1.09600
";"0.92400
";"0.36500
";"0.21200
";"1.17300
";"1.38200
";"1.08500
";"0.95800
";"1.09700
";"0.99800
";"1.09800
";"1.23100
";"1.08400
";"1.24300
"
"0.94400
";"2.34300
";"0.24700
";"0.66700
";"0.96700
";"1.05700
";"0.92100
";"1.35700
";"0.91500
";"1.23100
";"0.89500
";"0.62900
";"0.90200
";"0.61300
"
"0.88000
";"0.81100
";"0.27400
";"0.07000
";"0.96600
";"1.10000
";"0.87800
";"0.69000
";"0.89300
";"0.70600
";"0.87200
";"0.78800
";"0.89000
";"0.83200
"
"3.57400
";"6.15700
";"2.13100
";"2.14900
";"2.78600
";"3.28300
";"3.38700
";"3.68400
";"2.79800
";"2.31400
";"3.39200
";"1.09400
";"3.51200
";"1.13300
"
"1.16700
";"1.23300
";"0.54600
";"0.40700
";"1.22900
";"1.39300
";"1.18300
";"1.06300
";"1.17000
";"1.14000
";"1.15900
";"0.96400
";"1.16400
";"1.00000
"
"2.08000
";"5.01700
";"0.75100
";"2.56200
";"2.16400
";"3.46200
";"2.09700
";"4.11400
";"2.02400
";"4.23500
";"1.79800
";"1.92700
";"2.02600
";"1.89000
"
"1.08500
";"1.82900
";"0.40100
";"0.78200
";"1.12100
";"1.32800
";"1.07000
";"1.47300
";"1.06800
";"1.43100
";"1.04300
";"0.92700
";"1.06200
";"0.90100
"
"1.07500
";"4.12700
";"0.31800
";"2.23800
";"1.14200
";"1.48000
";"1.07300
";"3.06900
";"1.09200
";"3.16300
";"1.06400
";"1.20100
";"1.07300
";"1.22700
"
"1.96400
";"65.88900
";"0.60100
";"1.14000
";"1.52500
";"1.93600
";"1.90000
";"27.63400
";"1.93400
";"2.91900
";"1.43500
";"1.04900
";"1.43200
";"1.08200
"
"2.48200
";"18.47600
";"0.66000
";"200.38100
";"2.01600
";"4.48000
";"2.35500
";"19.73000
";"2.21600
";"79.68600
";"1.89000
";"1.93700
";"1.98000
";"2.69100
"
"2.02700
";"8.85000
";"0.59200
";"6.18800
";"2.11300
";"2.38200
";"1.89500
";"4.69300
";"2.03100
";"5.79100
";"1.74500
";"3.14000
";"1.90400
";"3.18800
"
"0.70500
";"1.79900
";"0.40500
";"0.85900
";"1.12000
";"1.28000
";"1.05800
";"1.34500
";"1.05000
";"1.40700
";"1.05600
";"0.82400
";"1.04800
";"0.76800
"
"0.95100
";"0.72500
";"0.29500
";"0.15200
";"1.01200
";"1.13100
";"0.95900
";"0.65200
";"0.94400
";"0.67200
";"0.95600
";"0.84100
";"0.95600
";"0.87000
"
"1.22700
";"1.42100
";"0.52500
";"0.23800
";"1.24100
";"1.46000
";"1.19300
";"1.23800
";"1.22600
";"1.06400
";"1.16100
";"0.93400
";"1.16900
";"0.86900
"
"1.09100
";"0.71300
";"0.44400
";"0.05300
";"1.16900
";"1.27500
";"1.07600
";"0.59000
";"1.10000
";"0.60300
";"1.09400
";"0.68800
";"1.10300
";"0.67200
"
"1.20900
";"6.32700
";"0.24100
";"3.51300
";"1.20200
";"1.51900
";"1.12700
";"4.65000
";"1.21400
";"4.54100
";"1.17200
";"3.72900
";"1.13900
";"3.76100
"
"1.23000
";"1.06600
";"0.40700
";"0.31300
";"1.28100
";"1.41700
";"1.27400
";"1.01700
";"1.22800
";"1.06800
";"1.24700
";"1.23600
";"1.22100
";"1.29500
"
"1.20000
";"5.58300
";"0.23900
";"3.23700
";"1.19400
";"1.52800
";"1.10300
";"4.33400
";"1.18800
";"4.17300
";"1.13000
";"3.46000
";"1.13100
";"3.63400
"
"1.11500
";"3.77800
";"0.33400
";"2.16500
";"1.13700
";"1.30600
";"1.10000
";"2.36700
";"1.13000
";"2.52000
";"1.13400
";"1.19800
";"1.10600
";"1.29100
"
"1.14600
";"5.08200
";"0.25300
";"2.63300
";"1.17900
";"1.35300
";"1.10000
";"3.35700
";"1.11700
";"3.47900
";"1.12200
";"1.57600
";"1.12400
";"1.62800
"
"1.19300
";"8.36900
";"0.24700
";"6.35500
";"0.84700
";"0.97000
";"0.79100
";"4.22500
";"0.81800
";"4.27400
";"1.10400
";"1.15800
";"1.18000
";"1.17200
"
"1.24000
";"1.06500
";"0.38800
";"0.15000
";"1.31000
";"1.55100
";"1.22300
";"0.93000
";"1.21700
";"0.94100
";"1.21300
";"0.99600
";"1.22900
";"0.96800
"
"1.16400
";"1.63100
";"0.52000
";"0.91700
";"1.20700
";"1.42700
";"1.16600
";"1.44200
";"1.18200
";"1.48400
";"1.14900
";"0.92300
";"1.16400
";"0.93500
"
"1.11100
";"1.39800
";"0.45400
";"0.36200
";"1.16300
";"1.39000
";"1.11700
";"1.15800
";"1.11000
";"1.11600
";"1.11100
";"1.04900
";"1.10800
";"0.95200
"
"1.17400
";"1.08700
";"0.45500
";"0.13500
";"1.25300
";"1.42100
";"1.18300
";"1.01900
";"1.19000
";"0.93400
";"1.17200
";"0.95900
";"1.18900
";"0.90000
"
"1.18300
";"1.68300
";"0.46700
";"0.79600
";"1.24600
";"1.39500
";"1.17500
";"1.29500
";"1.19700
";"1.28400
";"1.18400
";"1.13900
";"1.18600
";"1.10700
"
"1.08100
";"0.96300
";"0.47100
";"0.17400
";"1.13900
";"1.36600
";"1.07900
";"0.81500
";"1.09000
";"0.82700
";"1.08000
";"0.96900
";"1.05800
";"0.92400
"
"1.42100
";"1.05900
";"0.55800
";"0.15400
";"1.48200
";"1.65200
";"1.41200
";"0.90400
";"1.40100
";"0.91700
";"1.43000
";"1.05700
";"1.40200
";"1.05300
"
"0.97400
";"0.69900
";"0.35500
";"0.16700
";"1.04100
";"1.14800
";"0.98500
";"0.65100
";"0.96500
";"0.65100
";"0.97300
";"0.77600
";"0.96400
";"0.78500
"
"1.01000
";"0.85100
";"0.32900
";"0.20200
";"1.07900
";"1.21700
";"1.00200
";"0.78900
";"0.98300
";"0.80200
";"1.00300
";"1.08900
";"0.99100
";"1.08200
"
"0.99500
";"0.82500
";"0.32400
";"0.12500
";"1.05800
";"1.16900
";"1.01800
";"0.73000
";"0.98600
";"0.69000
";"1.01400
";"0.84500
";"0.98200
";"0.88500
"
"0.97900
";"0.83900
";"0.30900
";"0.17000
";"1.07600
";"1.18400
";"1.02700
";"0.79600
";"1.00600
";"0.77200
";"0.99300
";"0.88900
";"0.97600
";"0.84100
"
"0.97800
";"0.82400
";"0.31700
";"0.19600
";"1.05700
";"1.16100
";"0.99800
";"0.76700
";"1.01400
";"0.73000
";"0.97700
";"0.75500
";"0.96300
";"0.82800
"
"0.96800
";"0.26800
";"0.35500
";"0.69900
";"1.06400
";"1.13700
";"0.98400
";"0.25500
";"0.96800
";"0.68500
";"0.98100
";"0.30200
";"0.97000
";"1.05000
"
"1.00900
";"0.27000
";"0.36700
";"0.57400
";"1.08400
";"1.15500
";"1.01800
";"0.25600
";"1.00900
";"0.67600
";"1.02700
";"0.29600
";"1.01700
";"0.87700
"
"1.04600
";"0.98100
";"0.36700
";"0.00700
";"1.12300
";"1.22000
";"1.04700
";"0.69400
";"1.06400
";"0.27200
";"1.04700
";"0.72900
";"1.15400
";"0.28800
"
"6.29500
";"0.36000
";"3.93000
";"0.06100
";"5.90900
";"5.97500
";"5.67700
";"0.38900
";"5.68600
";"0.35100
";"5.79700
";"0.39800
";"5.61300
";"0.36200
"
"5.70500
";"2.70500
";"3.99400
";"1.64000
";"4.78900
";"5.04500
";"4.73600
";"1.76700
";"5.34100
";"1.77000
";"5.41500
";"1.22100
";"4.79700
";"0.83500
"
"3.09600
";"2.56700
";"1.93500
";"1.41000
";"3.20500
";"3.51900
";"2.88400
";"1.26500
";"2.14900
";"1.27200
";"2.11100
";"1.35100
";"3.07400
";"1.39300
"
"5.67500
";"11.19500
";"3.99100
";"10.18100
";"5.89500
";"7.87800
";"6.15800
";"7.77400
";"5.50500
";"7.81700
";"5.27900
";"3.74100
";"5.81500
";"2.72300
"
"5.39700
";"27.37800
";"3.96700
";"25.66600
";"4.85700
";"5.69200
";"6.10600
";"20.74600
";"5.31000
";"18.76200
";"4.77100
";"2.69600
";"4.76500
";"2.69900
"
"6.63500
";"0.92900
";"4.13700
";"3.64600
";"4.96500
";"5.09300
";"6.28700
";"1.52900
";"6.51000
";"2.33700
";"6.93500
";"0.76400
";"5.97900
";"0.75700
"
"5.69500
";"5.95300
";"5.01800
";"1.02000
";"5.74600
";"5.93100
";"6.33000
";"2.20300
";"5.50400
";"2.25200
";"4.76800
";"0.92100
";"4.78300
";"1.38100
"
"2.91500
";"1.47600
";"2.03500
";"0.58500
";"3.85700
";"4.41500
";"3.45800
";"0.69500
";"4.02000
";"1.06700
";"4.03900
";"1.12400
";"3.55200
";"1.14500
"
"6.47500
";"21.76100
";"4.11300
";"21.42100
";"5.88100
";"6.51400
";"5.32600
";"13.94200
";"6.97200
";"14.53500
";"6.31500
";"1.42100
";"6.28500
";"1.94600
"
"6.21000
";"1.48400
";"4.78900
";"0.43500
";"5.47900
";"5.55400
";"5.26400
";"0.95400
";"5.61300
";"0.93000
";"5.49800
";"0.74300
";"5.48400
";"0.71700
"
"5.48300
";"1.46100
";"4.92300
";"0.39100
";"5.40600
";"5.71700
";"4.74000
";"1.42600
";"4.73200
";"1.59100
";"5.39100
";"0.79700
";"5.53300
";"1.07000
"
"5.36400
";"1.44800
";"5.00400
";"0.57400
";"5.87600
";"5.95200
";"5.54800
";"0.93100
";"5.59500
";"1.01000
";"5.65700
";"0.86200
";"5.88400
";"0.77600
"
"6.39600
";"704.40600
";"3.94900
";"285.17000
";"4.91400
";"25.88400
";"6.86700
";"179.71200
";"5.79800
";"183.89700
";"5.19300
";"4.55700
";"4.92600
";"5.05200
"
"6.38700
";"36.98300
";"3.95800
";"1.25300
";"6.51000
";"7.20200
";"6.22100
";"21.94300
";"5.60400
";"1.64300
";"5.43900
";"1.95600
";"5.47300
";"1.83900
"
"4.78000
";"1.87500
";"5.16700
";"0.67100
";"5.65400
";"5.77800
";"5.50400
";"1.06600
";"6.10400
";"1.46700
";"6.15400
";"0.72000
";"4.79900
";"0.84700
"
"4.88900
";"2.28100
";"4.24100
";"0.02700
";"4.94500
";"6.01100
";"4.88600
";"1.63800
";"5.61400
";"0.40400
";"5.77900
";"1.97200
";"5.58600
";"0.41600
"
"5.86800
";"2.64200
";"4.11500
";"0.02700
";"6.22500
";"7.65900
";"6.15300
";"2.54100
";"5.50300
";"0.39100
";"4.86300
";"2.24200
";"5.78000
";"0.53500
"
"4.87100
";"2.62900
";"5.84100
";"0.02500
";"5.88700
";"6.58100
";"4.90800
";"1.87500
";"5.81800
";"0.38000
";"5.57100
";"1.33000
";"6.20000
";"0.41400
"
"5.91000
";"0.34200
";"3.96300
";"0.04800
";"4.90100
";"4.96700
";"5.36700
";"0.37900
";"6.09700
";"0.44200
";"5.72400
";"0.44800
";"4.85900
";"0.41300
"
"1.09000
";"1.16100
";"0.38200
";"0.22100
";"1.16300
";"1.62900
";"1.05000
";"0.97900
";"1.07400
";"1.04800
";"1.09000
";"1.12800
";"1.08700
";"1.16600
"
"6.46600
";"0.86400
";"5.26400
";"0.16000
";"5.95300
";"6.05000
";"4.94500
";"0.73800
";"5.86100
";"0.74800
";"5.07800
";"0.62600
";"4.95000
";"0.82300
"
"5.87100
";"0.33800
";"5.13700
";"2.87700
";"5.89000
";"5.95400
";"5.50800
";"0.33500
";"5.82900
";"1.94500
";"4.92900
";"0.39600
";"4.94400
";"0.71200
"
"2.91500
";"1.42600
";"1.96200
";"0.54400
";"3.04800
";"3.18600
";"2.66100
";"0.83700
";"2.91500
";"1.12100
";"3.01200
";"1.03400
";"2.93800
";"0.96700
"
"6.66200
";"5.20900
";"4.13000
";"1.49600
";"5.15900
";"5.73400
";"5.79100
";"3.08600
";"5.67400
";"2.17100
";"5.52800
";"0.99500
";"6.21000
";"1.24400
"
"5.85700
";"5.24000
";"4.11000
";"1.45200
";"5.86800
";"6.45800
";"6.90700
";"3.19500
";"5.62400
";"3.08000
";"5.49300
";"1.12400
";"5.66500
";"1.01300
"
"0.89100
";"1.10300
";"0.27300
";"0.32900
";"0.99300
";"1.11100
";"0.92900
";"0.99200
";"0.91200
";"1.04900
";"0.91500
";"0.89700
";"0.92000
";"0.91100
"
"3.17900
";"0.89600
";"1.89300
";"0.26900
";"3.01000
";"3.23300
";"2.36300
";"0.47000
";"2.63700
";"0.66300
";"3.21700
";"0.90900
";"3.39700
";"0.78500
"
"1.11100
";"0.68300
";"0.45300
";"0.10200
";"1.18600
";"1.29400
";"1.12400
";"0.60500
";"1.11600
";"0.62300
";"1.12900
";"0.77700
";"1.10900
";"0.77200
"
"1.77800
";"1.16900
";"0.97800
";"0.28400
";"1.92800
";"2.03000
";"1.79300
";"1.01300
";"1.84300
";"1.00700
";"1.82500
";"0.67300
";"1.79200
";"0.71600
"
"0.86700
";"0.60600
";"0.25400
";"0.04800
";"0.93100
";"1.03400
";"0.87100
";"0.54300
";"0.86000
";"0.56800
";"0.86700
";"0.65700
";"0.86200
";"0.66400
"
"0.92400
";"0.26600
";"0.30400
";"0.00600
";"0.99400
";"1.06400
";"0.95000
";"0.27000
";"0.90800
";"0.26100
";"0.92200
";"0.28600
";"0.92100
";"0.28600
"
"1.30800
";"0.81200
";"0.61700
";"0.06800
";"1.39000
";"1.48500
";"1.30100
";"0.68700
";"1.31700
";"0.69600
";"1.30400
";"0.86400
";"1.31800
";"0.85800
"
"1.38600
";"1.76900
";"0.75700
";"2.79100
";"1.39700
";"1.51900
";"1.40400
";"1.58600
";"1.38300
";"2.29100
";"1.31500
";"0.84200
";"1.31800
";"0.84700
"
"1.22900
";"2.06000
";"0.65200
";"1.95800
";"1.26600
";"1.38000
";"1.23000
";"1.48700
";"1.22600
";"2.01200
";"1.15600
";"0.80800
";"1.19500
";"0.81900
"
"1.22800
";"1.93200
";"0.65800
";"1.79000
";"1.24000
";"1.35100
";"1.19700
";"1.45400
";"1.20400
";"1.99000
";"1.15200
";"0.79800
";"1.14300
";"0.84800
"
"1.18700
";"0.26900
";"0.49900
";"1.35300
";"1.20000
";"1.27500
";"1.15900
";"0.27400
";"1.16400
";"1.00900
";"1.13300
";"0.30900
";"1.14100
";"0.73100
"
"1.28200
";"0.94000
";"0.54400
";"0.28500
";"1.33700
";"1.43400
";"1.23500
";"0.84300
";"1.26700
";"0.80600
";"1.26700
";"0.79600
";"1.26500
";"0.78200
"
"0.88200
";"0.76200
";"0.37300
";"0.00800
";"0.93700
";"1.09400
";"0.88600
";"0.55800
";"0.88400
";"0.23500
";"0.86800
";"0.57100
";"0.88000
";"0.27900
"
